,churn,eqpdays,change_mou,hnd_price,change_rev
40626,0,130.0,-91.75,99.98999023,-35.3075
40627,1,633.0,33.0,9.989997864,0.0
40628,1,649.0,-121.75,129.9899902,-9.8
40629,0,542.0,-59.5,59.98999023,0.0
40630,1,480.0,14.25,29.98999023,-1.115
40631,1,649.0,21.25,149.98999019999997,-3.0475
40632,1,645.0,-6.75,79.98999023,0.0
40633,0,480.0,4.0,29.98999023,-3.0675
40634,0,12.0,414.5,99.98999023,1.17
40635,1,480.0,-230.0,29.98999023,-64.655
40636,0,480.0,-5.75,29.98999023,-0.27
40637,1,588.0,-356.75,9.989997864,-0.7425
40638,1,649.0,-122.5,29.98999023,2.0475
40639,1,211.0,-24.5,9.989997864,32.6725
40640,1,480.0,-208.25,29.98999023,-8.3025
40641,1,105.0,-1179.5,129.9899902,2.3
40642,0,588.0,-93.25,149.98999019999997,0.095
40643,1,649.0,-6.25,79.98999023,-0.315
40644,1,649.0,-10.75,9.989997864,-0.8775
40645,1,649.0,1549.0,29.98999023,112.0125
40646,0,344.0,-32.0,59.98999023,43.5525
40647,1,542.0,34.75,9.989997864,-13.305
40648,1,65.0,-204.25,129.9899902,-48.835
40649,1,293.0,-323.5,199.98999019999997,-26.9925
40650,1,257.0,-71.5,149.98999019999997,-5.6875
40651,0,43.0,-37.25,199.98999019999997,0.0
40652,0,542.0,-197.5,149.98999019999997,-45.8925
40653,0,211.0,-101.75,129.9899902,-2.7375
40654,0,588.0,507.0,59.98999023,-0.16
40655,1,649.0,-40.5,59.98999023,-0.515
40656,0,185.0,91.25,199.98999019999997,-0.425
40657,0,245.0,-55.0,129.9899902,0.305
40658,0,508.0,21.75,129.9899902,-0.1725
40659,0,649.0,-216.25,149.98999019999997,-2.47
40660,1,649.0,-6.25,9.989997864,-0.315
40661,0,542.0,-25.5,79.98999023,0.0
40662,0,295.0,32.0,29.98999023,-0.92
40663,0,405.0,101.0,199.98999019999997,-74.9675
40664,1,406.0,-236.0,129.9899902,3.45
40665,1,397.0,-36.75,99.98999023,6.6125
40666,1,319.0,-270.5,9.989997864,-46.06
40667,1,588.0,-45.25,29.98999023,0.0
40668,1,344.0,94.25,149.98999019999997,0.495
40669,0,62.0,-171.75,199.98999019999997,-54.4725
40670,0,649.0,14.0,129.9899902,-0.195
40671,0,649.0,90.5,29.98999023,-27.4375
40672,1,588.0,-2.75,129.9899902,0.0
40673,0,493.0,-391.0,99.98999023,-51.1425
40674,1,56.0,25.0,149.98999019999997,0.315
40675,0,619.0,-38.75,29.98999023,0.0
40676,1,150.0,-40.5,129.9899902,-1.0825
40677,1,480.0,37.25,149.98999019999997,-0.38
40678,0,205.0,20.25,29.98999023,-0.29
40679,0,480.0,33.0,149.98999019999997,-0.785
40680,0,544.0,24.75,59.98999023,4.605
40681,0,331.0,-459.5,59.98999023,-54.975
40682,1,200.0,-47.75,29.98999023,-0.51
40683,1,335.0,0.0,99.98999023,0.0
40684,0,347.0,120.25,79.98999023,9.58
40685,0,542.0,-53.5,149.98999019999997,0.0
40686,1,480.0,-37.5,149.98999019999997,-6.07
40687,1,542.0,0.0,29.98999023,0.0
40688,1,86.0,19.5,149.98999019999997,50.8725
40689,0,583.0,-70.25,129.9899902,-22.6625
40690,1,165.0,233.75,199.98999019999997,-34.6425
40691,1,480.0,-436.5,79.98999023,-16.5575
40692,1,542.0,-9.25,149.98999019999997,0.0
40693,0,71.0,102.25,129.9899902,6.625
40694,1,313.0,-23.0,79.98999023,17.5
40695,1,480.0,-26.25,29.98999023,-0.27
40696,1,519.0,-28.0,29.98999023,1.625
40697,0,85.0,45.75,79.98999023,-0.2125
40698,1,648.0,24.75,29.98999023,0.7425
40699,0,587.0,79.75,59.98999023,-4.45
40700,0,541.0,224.75,29.98999023,-1.4775
40701,1,479.0,-45.75,29.98999023,1.505
40702,1,540.0,-618.5,9.989997864,-11.46
40703,1,536.0,-18.25,59.98999023,1.2075
40704,0,479.0,-38.25,79.98999023,-0.465
40705,0,587.0,254.5,29.98999023,37.885
40706,1,411.0,0.0,99.98999023,0.0
40707,1,133.0,-309.25,79.98999023,-27.61
40708,1,284.0,-297.25,99.98999023,-62.045
40709,0,378.0,306.0,99.98999023,40.525
40710,0,648.0,-36.75,29.98999023,1.98
40711,1,541.0,-33.5,59.98999023,-0.0975
40712,1,587.0,-2.25,9.989997864,8.1225
40713,0,479.0,-18.5,29.98999023,-0.3825
40714,1,587.0,-43.5,59.98999023,0.0125
40715,1,479.0,-17.5,9.989997864,9.5125
40716,1,648.0,29.25,29.98999023,-4.765
40717,1,318.0,-50.0,39.98999023,0.0
40718,0,61.0,137.5,249.98999019999997,-48.16
40719,0,479.0,-52.0,9.989997864,-2.18
40720,1,460.0,-42.25,29.98999023,-0.27
40721,0,31.0,625.0,149.98999019999997,11.905
40722,1,479.0,-13.0,149.98999019999997,-5.5625
40723,0,648.0,22.25,29.98999023,-0.99
40724,0,587.0,-85.5,79.98999023,2.7525
40725,1,587.0,-168.75,149.98999019999997,-13.525
40726,1,158.0,-929.5,149.98999019999997,-62.9925
40727,1,479.0,-90.25,149.98999019999997,-0.355
40728,0,155.0,-573.75,129.9899902,-234.405
40729,1,587.0,-44.25,149.98999019999997,-0.705
40730,1,587.0,-7.0,9.989997864,-0.0975
40731,1,479.0,418.25,29.98999023,124.355
40732,1,648.0,-27.5,9.989997864,1.1775
40733,1,587.0,-40.0,149.98999019999997,-1.2675
40734,0,541.0,-16.25,9.989997864,-4.785
40735,1,141.0,48.75,149.98999019999997,16.6825
40736,0,541.0,-43.75,149.98999019999997,-0.5475
40737,1,479.0,-642.0,79.98999023,-28.17
40738,1,648.0,47.0,129.9899902,9.915
40739,0,318.0,35.5,9.989997864,21.375
40740,0,456.0,85.25,59.98999023,13.2525
40741,1,483.0,-861.75,199.98999019999997,-18.53
40742,1,299.0,33.5,29.98999023,8.28
40743,0,541.0,9.5,59.98999023,0.4
40744,0,648.0,192.0,29.98999023,0.0
40745,1,401.0,-9.25,9.989997864,-1.2675
40746,1,541.0,73.5,79.98999023,-0.945
40747,0,424.0,38.25,129.9899902,-14.8325
40748,0,37.0,170.66666669999998,99.98999023,-6.063333332999999
40749,1,534.0,-3.0,39.98999023,0.0
40750,0,37.0,1.75,129.9899902,0.1825
40751,0,541.0,-30.5,29.98999023,-1.3175
40752,0,353.0,-297.5,199.98999019999997,-75.8025
40753,1,249.0,-72.25,29.98999023,-2.3175
40754,0,648.0,22.25,149.98999019999997,-6.2125
40755,1,587.0,-6.25,29.98999023,-0.315
40756,1,479.0,-446.25,29.98999023,-42.15
40757,0,422.0,119.75,149.98999019999997,24.0625
40758,1,587.0,-37.75,149.98999019999997,-8.3925
40759,0,587.0,-38.5,149.98999019999997,-11.86
40760,1,470.0,-97.0,99.98999023,-1.6125
40761,1,587.0,69.25,59.98999023,-1.3525
40762,1,284.0,39.5,199.98999019999997,-0.315
40763,0,587.0,-18.0,59.98999023,-0.2475
40764,0,207.0,-65.0,79.98999023,-1.895
40765,1,259.0,118.0,99.98999023,2.6175
40766,0,587.0,-3.75,29.98999023,-0.0375
40767,1,415.0,0.0,149.98999019999997,-2.5
40768,0,479.0,9.0,79.98999023,0.4275
40769,1,648.0,-1.25,29.98999023,0.2925
40770,1,360.0,-219.25,149.98999019999997,-32.7975
40771,0,541.0,-295.0,79.98999023,-51.7275
40772,0,479.0,-13.0,29.98999023,-0.5175
40773,1,371.0,-19.25,129.9899902,-0.45
40774,0,541.0,-34.25,129.9899902,-3.5175
40775,0,648.0,-9.0,59.98999023,-1.23
40776,1,541.0,-19.75,59.98999023,1.485
40777,0,479.0,-1.0,29.98999023,-0.27
40778,0,479.0,-109.0,79.98999023,-14.98
40779,0,587.0,-54.25,29.98999023,-43.105
40780,0,466.0,-760.75,79.98999023,-33.2525
40781,1,455.0,-620.25,199.98999019999997,-4.49
40782,0,587.0,-40.75,79.98999023,0.795
40783,0,479.0,-35.0,149.98999019999997,-0.71
40784,0,127.0,-2.75,29.98999023,-1.5
40785,0,297.0,121.5,129.9899902,10.2525
40786,0,448.0,18.25,59.98999023,-0.27
40787,1,572.0,59.25,129.9899902,-0.4375
40788,0,648.0,-6.25,29.98999023,-0.3125
40789,1,646.0,-238.5,29.98999023,-9.235
40790,0,54.0,30.5,99.98999023,1.7175
40791,1,164.0,-39.25,129.9899902,0.0
40792,1,406.0,-55.0,9.989997864,0.0
40793,0,587.0,-403.0,9.989997864,-78.2625
40794,0,124.0,505.5,99.98999023,52.5275
40795,1,28.0,158.0,149.98999019999997,43.28
40796,0,415.0,-28.5,59.98999023,0.0
40797,0,541.0,15.25,129.9899902,2.1875
40798,1,114.0,976.25,99.98999023,-6.405
40799,1,478.0,45.5,29.98999023,-0.4225
40800,1,219.0,-101.0,129.9899902,8.2475
40801,1,309.0,-74.5,99.98999023,-0.15
40802,0,64.0,17.0,149.98999019999997,-1.0425
40803,1,648.0,-588.5,199.98999019999997,-27.06
40804,1,648.0,-65.0,79.98999023,-2.175
40805,0,541.0,554.5,149.98999019999997,105.875
40806,0,198.0,-21.75,129.9899902,4.2025
40807,0,216.0,88.75,99.98999023,-50.325
40808,0,587.0,98.0,129.9899902,11.8125
40809,1,648.0,-52.5,149.98999019999997,0.0
40810,1,587.0,57.75,29.98999023,0.0
40811,0,541.0,-9.0,149.98999019999997,0.7925
40812,0,539.0,-205.75,79.98999023,0.975
40813,0,587.0,-399.5,79.98999023,-139.955
40814,1,326.0,112.25,149.98999019999997,24.8225
40815,0,587.0,74.25,29.98999023,3.0525
40816,0,479.0,101.5,149.98999019999997,-14.7
40817,0,377.0,61.0,149.98999019999997,8.625
40818,0,478.0,-157.5,149.98999019999997,0.285
40819,1,478.0,-14.75,149.98999019999997,-0.36
40820,1,586.0,-174.75,79.98999023,-3.7625
40821,1,224.0,3.75,59.98999023,-9.605
40822,0,586.0,-39.5,149.98999019999997,-8.4575
40823,1,478.0,-52.0,79.98999023,-0.8775
40824,1,586.0,-44.0,59.98999023,10.76
40825,1,586.0,-4.25,79.98999023,0.0
40826,0,586.0,29.75,59.98999023,5.6825
40827,0,266.0,23.25,99.98999023,117.7725
40828,1,328.0,0.0,79.98999023,-0.17
40829,0,168.0,-39.0,199.98999019999997,-10.94
40830,1,586.0,-55.25,79.98999023,0.0
40831,1,478.0,189.75,29.98999023,13.765
40832,0,419.0,74.25,199.98999019999997,-8.0575
40833,1,430.0,-60.75,99.98999023,-3.665
40834,0,92.0,145.5,199.98999019999997,2.28
40835,0,540.0,10.25,29.98999023,-0.15
40836,1,331.0,27.25,9.989997864,-2.3225
40837,0,586.0,136.5,79.98999023,87.0625
40838,1,540.0,-22.5,59.98999023,-4.835
40839,1,467.0,-19.75,59.98999023,0.555
40840,0,478.0,23.0,29.98999023,8.4475
40841,1,540.0,-145.5,149.98999019999997,-33.8725
40842,0,540.0,7.25,29.98999023,-0.0625
40843,0,478.0,28.5,149.98999019999997,-2.745
40844,0,378.0,-2.25,9.989997864,-0.155
40845,1,540.0,19.0,79.98999023,2.5425
40846,1,212.0,351.0,99.98999023,34.145
40847,0,206.0,-0.5,79.98999023,-0.2475
40848,0,586.0,49.0,79.98999023,18.98
40849,1,540.0,17.5,149.98999019999997,-5.705
40850,0,39.0,-282.75,199.98999019999997,-47.8175
40851,0,193.0,-277.5,129.9899902,-55.525
40852,0,478.0,-14.75,59.98999023,-0.27
40853,0,478.0,-37.5,79.98999023,-0.45
40854,0,647.0,4.75,149.98999019999997,-6.3675
40855,1,586.0,-726.75,59.98999023,-91.5725
40856,1,478.0,20.25,79.98999023,1.6
40857,1,647.0,-2.5,29.98999023,-0.1125
40858,0,382.0,-608.0,149.98999019999997,-75.98
40859,0,586.0,16.5,59.98999023,-0.39
40860,0,540.0,-40.0,59.98999023,26.4575
40861,0,478.0,-27.75,59.98999023,-12.08
40862,0,586.0,138.25,79.98999023,-3.1175
40863,0,462.0,48.75,129.9899902,0.0
40864,1,586.0,16.25,59.98999023,-0.495
40865,0,533.0,50.0,149.98999019999997,-0.32
40866,1,647.0,-10.5,29.98999023,-1.285
40867,1,478.0,125.5,79.98999023,-0.405
40868,0,366.0,45.5,99.98999023,-0.235
40869,1,540.0,-146.75,149.98999019999997,-10.735
40870,0,538.0,-79.25,79.98999023,-0.26
40871,1,586.0,-27.0,29.98999023,0.0
40872,0,540.0,-16.75,29.98999023,-2.905
40873,0,205.0,-77.0,129.9899902,0.0
40874,1,647.0,97.75,199.98999019999997,6.525
40875,0,76.0,142.25,149.98999019999997,1.69
40876,1,41.0,-203.0,99.98999023,-59.6775
40877,1,647.0,-24.0,59.98999023,-0.2475
40878,1,415.0,174.0,29.98999023,-2.3875
40879,1,586.0,-417.5,29.98999023,-21.345
40880,0,540.0,65.25,29.98999023,6.1425
40881,1,334.0,-4.25,29.98999023,8.91
40882,1,572.0,67.0,149.98999019999997,2.01
40883,0,478.0,-133.75,149.98999019999997,-9.82
40884,0,310.0,172.25,149.98999019999997,24.825
40885,0,647.0,-36.75,29.98999023,-0.0825
40886,0,14.0,-40.0,99.98999023,-0.0475
40887,0,195.0,-279.75,149.98999019999997,-17.5125
40888,1,540.0,-229.75,29.98999023,112.23
40889,1,336.0,-136.75,29.98999023,-2.045
40890,0,478.0,-91.25,199.98999019999997,-1.1325
40891,0,96.0,-30.25,99.98999023,-6.3225
40892,1,540.0,200.25,79.98999023,0.0
40893,1,292.0,169.75,149.98999019999997,18.6625
40894,0,324.0,-1479.5,199.98999019999997,-158.1475
40895,0,540.0,-78.5,149.98999019999997,-16.51
40896,1,385.0,-136.75,9.989997864,-23.685
40897,1,478.0,-83.75,149.98999019999997,-0.4275
40898,0,551.0,-157.5,79.98999023,-8.0475
40899,0,339.0,27.5,99.98999023,-22.52
40900,0,647.0,112.0,149.98999019999997,-0.16
40901,0,478.0,27.75,79.98999023,-1.32
40902,0,586.0,-148.25,79.98999023,-3.615
40903,0,647.0,-89.75,79.98999023,-20.235
40904,1,586.0,-20.25,79.98999023,22.3875
40905,0,540.0,5.5,59.98999023,-4.125
40906,1,586.0,-22.5,149.98999019999997,-3.74
40907,0,159.0,-46.5,79.98999023,-1.73
40908,1,76.0,-564.25,199.98999019999997,-49.1325
40909,1,540.0,-345.25,79.98999023,-33.825
40910,0,478.0,50.0,79.98999023,-7.36
40911,0,11.0,-16.5,199.98999019999997,0.0
40912,1,478.0,-56.75,29.98999023,-0.8825
40913,1,585.0,-4.5,29.98999023,-1.465
40914,1,101.0,-194.25,199.98999019999997,-15.2125
40915,1,195.0,-127.0,129.9899902,0.0
40916,0,207.0,316.25,129.9899902,-5.745
40917,1,478.0,115.75,59.98999023,23.8375
40918,1,64.0,-1.25,149.98999019999997,-9.1975
40919,1,153.0,20.5,29.98999023,0.81
40920,1,478.0,-763.5,9.989997864,-35.9625
40921,1,540.0,89.0,129.9899902,7.65
40922,0,286.0,-25.0,99.98999023,1.095
40923,0,117.0,-1548.5,129.9899902,-480.0325
40924,1,223.0,-319.25,79.98999023,-92.9025
40925,0,478.0,-339.75,149.98999019999997,-7.6675
40926,1,478.0,177.0,29.98999023,55.7825
40927,1,646.0,11.25,29.98999023,0.99
40928,1,477.0,-112.0,29.98999023,-0.5625
40929,0,585.0,-85.5,149.98999019999997,-7.28
40930,1,445.0,-196.5,149.98999019999997,-0.005
40931,0,70.0,506.5,199.98999019999997,57.18
40932,0,-1.0,-1.0,79.98999023,38.195
40933,0,477.0,-245.75,149.98999019999997,-0.9225
40934,0,477.0,4.75,79.98999023,-0.45
40935,1,477.0,30.75,9.989997864,6.685
40936,1,646.0,-276.0,79.98999023,6.89
40937,0,477.0,78.0,9.989997864,-0.36
40938,1,539.0,-137.5,199.98999019999997,-3.005
40939,0,585.0,2.25,149.98999019999997,-2.5
40940,1,486.0,31.75,29.98999023,2.985
40941,0,477.0,-6.25,129.9899902,-0.315
40942,0,232.0,-215.75,149.98999019999997,-0.7425
40943,1,646.0,114.25,79.98999023,44.5675
40944,0,352.0,-2.5,149.98999019999997,0.5325
40945,0,477.0,136.75,9.989997864,19.085
40946,1,355.0,-35.75,129.9899902,-0.2475
40947,0,646.0,30.0,59.98999023,2.75
40948,1,83.0,-104.0,149.98999019999997,-33.245
40949,1,477.0,-57.5,79.98999023,-12.2275
40950,1,585.0,0.0,79.98999023,0.0
40951,0,118.0,-30.5,99.98999023,-18.33
40952,1,539.0,-32.25,79.98999023,-2.0475
40953,0,180.0,119.25,99.98999023,37.79
40954,1,481.0,-755.75,79.98999023,-17.635
40955,1,481.0,-36.75,99.98999023,-0.9575
40956,0,585.0,20.75,149.98999019999997,0.0
40957,1,69.0,-864.25,99.98999023,-159.5
40958,1,10.0,-154.5,99.98999023,-3.42
40959,1,265.0,-126.75,149.98999019999997,-1.465
40960,1,110.0,-14.25,79.98999023,-1.7125
40961,1,50.0,599.25,129.9899902,-24.8675
40962,1,495.0,-867.75,149.98999019999997,-39.365
40963,0,477.0,102.75,29.98999023,-0.27
40964,1,477.0,-124.75,29.98999023,-2.195
40965,1,217.0,39.5,29.98999023,11.6375
40966,1,64.0,-43.5,79.98999023,-3.675
40967,1,335.0,-443.25,199.98999019999997,-5.1425
40968,0,585.0,-80.25,9.989997864,-4.4375
40969,1,181.0,-6.25,129.9899902,-0.315
40970,1,477.0,-102.5,59.98999023,-7.9
40971,1,263.0,-46.25,149.98999019999997,7.245
40972,0,353.0,-44.5,149.98999019999997,-2.2275
40973,0,362.0,31.25,99.98999023,0.0
40974,1,-3.0,-304.5,129.9899902,-65.96
40975,1,374.0,83.0,39.98999023,-0.375
40976,1,242.0,44.0,129.9899902,0.4525
40977,1,477.0,0.0,149.98999019999997,-0.045
40978,1,570.0,24.5,129.9899902,0.2925
40979,1,477.0,-40.25,149.98999019999997,-3.9225
40980,1,190.0,-377.5,99.98999023,-21.2875
40981,1,513.0,-59.75,79.98999023,-2.7675
40982,0,14.0,-46.5,99.98999023,-16.3675
40983,0,477.0,161.5,79.98999023,48.6325
40984,1,400.0,-311.5,129.9899902,-119.2025
40985,1,135.0,280.0,149.98999019999997,70.1475
40986,1,397.0,-25.5,39.98999023,0.0
40987,1,646.0,0.0,199.98999019999997,0.0
40988,0,155.0,-63.25,99.98999023,4.505
40989,0,382.0,-299.25,9.989997864,0.3675
40990,0,74.0,140.5,149.98999019999997,39.785
40991,0,646.0,-20.25,79.98999023,-0.7425
40992,0,390.0,68.25,29.98999023,3.2575
40993,0,477.0,-15.0,59.98999023,-2.6575
40994,0,585.0,-64.0,149.98999019999997,-2.1875
40995,0,539.0,12.5,149.98999019999997,-1.5925
40996,0,646.0,-13.5,129.9899902,0.0
40997,1,646.0,-100.75,59.98999023,-2.475
40998,0,406.0,-13.75,149.98999019999997,-4.2525
40999,0,476.0,107.5,9.989997864,5.625
41000,1,476.0,57.25,149.98999019999997,-0.6975
41001,1,535.0,-159.75,9.989997864,-1.4225
41002,1,584.0,-109.0,79.98999023,-3.1575
41003,1,645.0,49.5,149.98999019999997,-0.66
41004,1,476.0,-40.5,149.98999019999997,-7.4975
41005,1,144.0,261.75,199.98999019999997,78.5475
41006,1,584.0,69.0,29.98999023,16.38
41007,1,476.0,-415.25,29.98999023,-125.9725
41008,0,584.0,-416.25,59.98999023,0.0
41009,1,464.0,87.25,29.98999023,-3.1475
41010,0,222.0,-189.5,129.9899902,3.895
41011,1,578.0,7.0,9.989997864,-0.4825
41012,1,538.0,-53.5,29.98999023,1.12
41013,1,584.0,15.25,59.98999023,-23.1475
41014,1,476.0,-26.5,29.98999023,-0.3075
41015,0,572.0,-44.75,149.98999019999997,-14.995
41016,1,321.0,-207.5,149.98999019999997,0.0
41017,1,538.0,-45.5,149.98999019999997,0.0
41018,1,645.0,-21.75,129.9899902,-17.295
41019,0,476.0,0.5,59.98999023,-55.33
41020,0,645.0,-123.25,149.98999019999997,-10.6075
41021,1,476.0,-1.5,149.98999019999997,-0.27
41022,1,645.0,128.0,149.98999019999997,2.695
41023,1,203.0,-125.0,99.98999023,-26.3325
41024,1,476.0,-162.5,29.98999023,-0.75
41025,0,476.0,15.75,149.98999019999997,-0.27
41026,0,476.0,8.75,149.98999019999997,-0.855
41027,1,538.0,442.25,199.98999019999997,59.6025
41028,1,476.0,-23.5,29.98999023,-0.27
41029,0,476.0,-226.0,29.98999023,-2.64
41030,1,645.0,-44.0,149.98999019999997,-1.92
41031,1,629.0,-153.0,59.98999023,-6.185
41032,1,14.0,-517.5,29.98999023,-57.025
41033,0,359.0,-291.25,129.9899902,-0.8475
41034,1,349.0,-177.5,149.98999019999997,-8.4
41035,0,141.0,-68.5,29.98999023,12.695
41036,1,293.0,-26.75,199.98999019999997,-5.3675
41037,0,5.0,263.25,99.98999023,45.285
41038,1,645.0,-85.0,149.98999019999997,0.835
41039,1,584.0,0.0,29.98999023,0.0
41040,1,139.0,-500.25,99.98999023,-28.12
41041,0,476.0,23.5,29.98999023,-0.6325
41042,0,260.0,-168.25,9.989997864,-1.4475
41043,0,129.0,-55.25,99.98999023,-10.815
41044,0,115.0,-27.5,199.98999019999997,0.0
41045,0,645.0,-52.0,29.98999023,-0.7425
41046,0,476.0,318.25,149.98999019999997,41.8625
41047,0,261.0,43.75,79.98999023,12.0475
41048,0,476.0,-488.0,149.98999019999997,-20.71
41049,1,194.0,389.75,79.98999023,10.7775
41050,0,304.0,-83.5,129.9899902,-7.5225
41051,0,538.0,-9.0,149.98999019999997,0.0
41052,0,476.0,-58.5,59.98999023,-0.27
41053,0,476.0,-173.0,149.98999019999997,0.6125
41054,0,529.0,-17.0,199.98999019999997,1.1525
41055,1,584.0,27.0,9.989997864,1.2375
41056,1,476.0,47.5,29.98999023,5.01
41057,0,476.0,-1.0,79.98999023,-5.7675
41058,0,584.0,-53.75,129.9899902,-1.975
41059,1,476.0,33.0,29.98999023,-0.45
41060,0,584.0,-46.25,149.98999019999997,-58.7175
41061,0,357.0,-63.5,199.98999019999997,-62.68
41062,0,50.0,64.25,99.98999023,-7.3975
41063,1,538.0,-501.0,29.98999023,-2.565
41064,0,536.0,-297.25,149.98999019999997,0.0
41065,1,644.0,-281.0,29.98999023,-23.0375
41066,0,641.0,347.25,29.98999023,151.11
41067,0,476.0,18.5,79.98999023,1.5075
41068,0,11.0,746.25,99.98999023,50.6925
41069,0,538.0,22.25,29.98999023,0.975
41070,1,476.0,13.75,29.98999023,-0.18
41071,0,182.0,-296.0,79.98999023,-33.895
41072,1,476.0,18.0,149.98999019999997,34.49
41073,0,584.0,64.25,29.98999023,2.9025
41074,0,384.0,-201.5,79.98999023,-95.5925
41075,0,584.0,298.0,29.98999023,-1.5
41076,0,584.0,63.25,59.98999023,3.1475
41077,0,476.0,294.0,29.98999023,9.3275
41078,0,645.0,-114.5,59.98999023,-24.1425
41079,0,398.0,654.5,99.98999023,-5.7425
41080,1,537.0,-183.0,129.9899902,-17.025
41081,0,245.0,312.25,9.989997864,-2.745
41082,1,55.0,93.0,99.98999023,-9.8375
41083,1,80.0,116.0,79.98999023,-20.98
41084,1,644.0,-332.75,149.98999019999997,-6.1
41085,0,13.0,24.0,149.98999019999997,-1.4975
41086,1,495.0,31.5,29.98999023,6.305
41087,0,537.0,17.25,29.98999023,-4.375
41088,0,475.0,-34.5,129.9899902,9.75
41089,1,261.0,-174.75,129.9899902,-22.7825
41090,1,475.0,-69.5,149.98999019999997,-6.8
41091,0,475.0,-251.75,149.98999019999997,-1.85
41092,1,197.0,239.75,59.98999023,82.31
41093,1,644.0,-86.25,29.98999023,-0.975
41094,1,583.0,-194.0,59.98999023,-0.47
41095,0,178.0,-592.5,149.98999019999997,-80.995
41096,1,209.0,102.25,79.98999023,30.17
41097,0,213.0,-61.5,99.98999023,14.9825
41098,0,34.0,-41.5,199.98999019999997,-15.005
41099,1,4.0,-2.5,99.98999023,-4.7625
41100,0,284.0,217.25,99.98999023,0.8775
41101,0,537.0,366.0,79.98999023,46.2225
41102,0,474.0,-21.25,29.98999023,0.0
41103,0,475.0,29.5,129.9899902,-8.82
41104,0,644.0,-109.5,149.98999019999997,-3.9375
41105,0,98.0,-0.75,129.9899902,-0.2475
41106,1,475.0,142.0,59.98999023,-0.3
41107,0,521.0,36.0,29.98999023,-0.7125
41108,0,136.0,-144.25,129.9899902,1.1675
41109,1,148.0,-63.25,199.98999019999997,13.815
41110,1,208.0,394.5,79.98999023,84.4325
41111,0,583.0,209.75,149.98999019999997,1.98
41112,0,147.0,-12.0,199.98999019999997,17.395
41113,0,537.0,-7.0,79.98999023,-4.2125
41114,1,475.0,-361.75,29.98999023,-74.6625
41115,0,537.0,34.75,29.98999023,-4.9225
41116,0,368.0,11.25,129.9899902,-0.9825
41117,1,475.0,0.0,9.989997864,-0.045
41118,0,475.0,18.5,129.9899902,-1.5225
41119,0,138.0,-274.5,199.98999019999997,-3.39
41120,1,294.0,-140.5,199.98999019999997,4.7525
41121,1,644.0,-60.25,29.98999023,-8.3125
41122,1,583.0,-31.5,29.98999023,0.0
41123,1,475.0,0.0,29.98999023,-0.27
41124,1,475.0,15.0,129.9899902,-0.53
41125,1,471.0,-122.75,99.98999023,-6.495
41126,1,31.0,-80.25,129.9899902,-58.0925
41127,0,174.0,9.0,29.98999023,0.0
41128,1,278.0,-7.75,149.98999019999997,-0.5
41129,1,290.0,-130.0,9.989997864,-0.405
41130,0,321.0,373.75,29.98999023,0.1
41131,0,583.0,269.0,59.98999023,116.15
41132,0,583.0,-67.25,199.98999019999997,-0.4975
41133,1,475.0,110.25,29.98999023,28.12
41134,1,135.0,-757.75,199.98999019999997,-39.33
41135,0,63.0,358.0,149.98999019999997,-38.9375
41136,1,290.0,210.0,99.98999023,0.0125
41137,1,475.0,121.0,199.98999019999997,-3.9925
41138,1,537.0,388.75,129.9899902,92.49
41139,0,537.0,-12.75,39.98999023,-2.5375
41140,0,583.0,-168.5,29.98999023,-14.775
41141,0,475.0,-131.25,149.98999019999997,-21.3125
41142,1,583.0,20.75,149.98999019999997,0.0
41143,1,221.0,-69.5,79.98999023,-2.105
41144,0,644.0,-78.25,79.98999023,-0.375
41145,1,583.0,-184.5,149.98999019999997,-39.96
41146,1,537.0,-65.5,29.98999023,-10.75
41147,1,4.0,391.75,129.9899902,40.5375
41148,1,583.0,-10.25,29.98999023,-1.14
41149,1,537.0,-0.5,29.98999023,0.0
41150,1,644.0,97.75,79.98999023,0.0
41151,0,11.0,-8.5,99.98999023,-7.5
41152,0,167.0,32.75,129.9899902,-6.62
41153,0,512.0,-844.0,29.98999023,-48.555
41154,0,42.0,118.0,199.98999019999997,-1.9725
41155,1,6.0,528.0,199.98999019999997,107.5325
41156,1,475.0,-350.75,59.98999023,-6.1475
41157,1,537.0,-432.0,29.98999023,-50.6475
41158,0,626.0,-63.75,59.98999023,-0.9375
41159,1,537.0,0.0,59.98999023,0.0
41160,1,537.0,-146.0,29.98999023,-43.5025
41161,0,475.0,33.0,129.9899902,9.6325
41162,0,145.0,-387.0,149.98999019999997,13.6175
